StopID;DIVA;StopText;Municipality;MunicipalityID;Longitude;Latitude
423;60201058;Quellenplatz;Wien;49000001;16.3739969;48.1756881
424;60200914;Neilreichgasse;Wien;49000001;16.3659301;48.1761913
425;60201060;Knöllgasse;Wien;49000001;16.3584740;48.1772635
426;60200849;Matzleinsdorfer Platz S;Wien;49000001;16.3592286;48.1805101
427;60200267;Eichenstraße;Wien;49000001;16.3499041;48.1804323
428;60200077;Arbeitergasse, Gürtel;Wien;49000001;16.3457180;48.1844573
429;60200827;Margaretengürtel U;Wien;49000001;16.3422415;48.1882903
430;60200436;Gumpendorfer Straße U;Wien;49000001;16.3379745;48.1902128
432;60200131;Franz-Eder-Weg;Wien;49000001;16.4346871;48.1771258
433;60200319;1. Haidequerstraße Mitte;Wien;49000001;16.4290277;48.1824149
434;60200702;Hauffgasse;Wien;49000001;16.4131545;48.1777428
435;60200425;Enkplatz U, Grillgasse;Wien;49000001;16.4166759;48.1743642
436;60201070;Rappachgasse;Wien;49000001;16.4241589;48.1798213
437;60201264;Simoningplatz;Wien;49000001;16.4204039;48.1791085
438;60200465;Haidestraße S;Wien;49000001;16.4275275;48.1797614
439;60200324;1. Haidequerstraße Süd;Wien;49000001;16.4283630;48.1810852
440;60200256;Kraftwerk Simmering;Wien;49000001;16.4302045;48.1839003
442;60200256;Kraftwerk Simmering;Wien;49000001;16.4297015;48.1833972
443;60200957;Oriongasse;Wien;49000001;16.4399692;48.1762991
444;60201259;Simmeringer Haide;Wien;49000001;16.4406070;48.1773534
445;60200957;Oriongasse;Wien;49000001;16.4397716;48.1762931
446;60201264;Simoningplatz;Wien;49000001;16.4209249;48.1792882
447;60201070;Rappachgasse;Wien;49000001;16.4246799;48.1799950
448;60200715;Krausegasse;Wien;49000001;16.4203680;48.1746697
449;60200324;1. Haidequerstraße Süd;Wien;49000001;16.4283630;48.1814026
455;60200874;Michelbeuern U AKH;Wien;49000001;16.3431937;48.2220807
458;60200615;Josefstädter Straße U;Wien;49000001;16.3388099;48.2113186
460;60200188;Burggasse, Stadthalle U;Wien;49000001;16.3375972;48.2021289
461;60200188;Burggasse, Stadthalle U;Wien;49000001;16.3370762;48.2019972
462;60201413;Urban-Loritz-Platz;Wien;49000001;16.3372379;48.2010691
464;60201468;Westbahnhof S U;Wien;49000001;16.3387919;48.1968538
470;60201015;Bahnhof Meidling S U;Wien;49000001;16.3311114;48.1744540
471;60200865;Dörfelstraße;Wien;49000001;16.3362767;48.1755503
472;60200465;Haidestraße S;Wien;49000001;16.4288570;48.1787191
473;60200465;Haidestraße S;Wien;49000001;16.4279138;48.1792403
474;60200465;Haidestraße S;Wien;49000001;16.4269257;48.1791804
475;60200895;Murlingengasse;Wien;49000001;16.3358095;48.1762692
476;60200865;Dörfelstraße;Wien;49000001;16.3352167;48.1754245
477;60201015;Bahnhof Meidling S U;Wien;49000001;16.3307520;48.1744600
481;60200833;Mariahilfer Gürtel;Wien;49000001;16.3389357;48.1932070
482;60200833;Mariahilfer Gürtel;Wien;49000001;16.3388189;48.1932370
483;60201468;Westbahnhof S U;Wien;49000001;16.3388908;48.1968718
484;60201468;Westbahnhof S U;Wien;49000001;16.3389536;48.1973508
485;60201413;Urban-Loritz-Platz;Wien;49000001;16.3375702;48.2014463
493;60201510;Währinger Straße, Volksoper U;Wien;49000001;16.3489968;48.2243191
497;60200950;Nußdorfer Straße U;Wien;49000001;16.3540992;48.2324217
500;60201015;Bhf. Meidling S U;Wien;49000001;16.3312192;48.1746577
503;60201139;Sagedergasse;Wien;49000001;16.3181037;48.1614229
504;60200048;Am Schöpfwerk;Wien;49000001;16.3246435;48.1614769
505;60200782;Lichtensterngasse;Wien;49000001;16.3299166;48.1590980
506;60200913;Nauheimergasse;Wien;49000001;16.3314168;48.1574620
508;60200188;Burggasse, Stadthalle U;Wien;49000001;16.3371840;48.2020092
509;60200465;Haidestraße S;Wien;49000001;16.4276802;48.1790666
510;60200131;Franz-Eder-Weg;Wien;49000001;16.4342290;48.1774073
511;60201514;Zanaschkagasse;Wien;49000001;16.3289554;48.1574261
512;60200782;Lichtensterngasse;Wien;49000001;16.3299346;48.1589601
513;60200048;Am Schöpfwerk;Wien;49000001;16.3250298;48.1615428
514;60200674;Khleslplatz;Wien;49000001;16.3221821;48.1625914
516;60201446;Wallrißstraße;Wien;49000001;16.3269522;48.2320687
517;60201477;Wienerbergbrücke;Wien;49000001;16.3286051;48.1721357
518;60201015;Bhf. Meidling S U;Wien;49000001;16.3320276;48.1746338
519;60200986;Otto-Probst-Platz;Wien;49000001;16.3488441;48.1539383
520;60200444;Gutheil-Schoder-Gasse;Wien;49000001;16.3357646;48.1595114
521;60200393;Gersthof S;Wien;49000001;16.3288476;48.2316738
522;60201526;Simonygasse;Wien;49000001;16.3283805;48.2275447
523;60201272;Sommarugagasse;Wien;49000001;16.3313808;48.2261982
524;60201426;Vinzenzgasse;Wien;49000001;16.3340399;48.2251270
525;60200149;Blumengasse;Wien;49000001;16.3318210;48.2216857
526;60200276;Elterleinplatz;Wien;49000001;16.3309227;48.2183998
527;60201560;Inzersdorf,  Kirchenplatz;Wien;49000001;16.3473349;48.1501566
528;60200861;Mayssengasse;Wien;49000001;16.3254699;48.2162450
529;60200930;Neusteinhof;Wien;49000001;16.3332763;48.1572523
530;60201374;Feßtgasse;Wien;49000001;16.3252184;48.2108397
531;60200704;Panikengasse;Wien;49000001;16.3243650;48.2084691
532;60200197;Camillo-Sitte-Gasse;Wien;49000001;16.3273294;48.2052242
533;60200440;Guntherstraße;Wien;49000001;16.3269162;48.2027635
534;;Schweglerstraße;;;0;0
535;60201413;Urban-Loritz-Platz;Wien;49000001;16.3371121;48.2006680
538;60200212;Computerstraße;Wien;49000001;16.3424750;48.1574201
539;60200444;Gutheil-Schoder-Gasse;Wien;49000001;16.3359263;48.1593257
540;60201514;Zanaschkagasse;Wien;49000001;16.3286051;48.1570665
541;60201413;Urban-Loritz-Platz;Wien;49000001;16.3377140;48.2005782
542;60201560;Inzersdorf, Kirchenplatz;Wien;49000001;16.3472181;48.1501806
543;60200440;Guntherstraße;Wien;49000001;16.3266916;48.2020690
544;60200197;Camillo-Sitte-Gasse;Wien;49000001;16.3273294;48.2047992
545;60200704;Panikengasse;Wien;49000001;16.3243021;48.2077327
546;60201374;Feßtgasse;Wien;49000001;16.3251645;48.2102291
547;60200602;Johann-Nepomuk-Berger-Platz;Wien;49000001;16.3253262;48.2129109
548;60200602;Johann-Nepomuk-Berger-Platz;Wien;49000001;16.3266018;48.2140363
549;60201115;Rosensteingasse;Wien;49000001;16.3275271;48.2186512
550;60200276;Elterleinplatz;Wien;49000001;16.3309497;48.2187290
551;60200149;Blumengasse;Wien;49000001;16.3317402;48.2212368
552;60201426;Vinzenzgasse;Wien;49000001;16.3343094;48.2247440
553;60201272;Sommarugagasse;Wien;49000001;16.3320366;48.2261085
554;60201526;Simonygasse;Wien;49000001;16.3282817;48.2276106
555;60200977;Frauengasse;Wien;49000001;16.3294585;48.2138747
556;60200602;Johann-Nepomuk-Berger-Platz;Wien;49000001;16.3255238;48.2134497
557;60200913;Nauheimergasse;Wien;49000001;16.3314886;48.1573422
558;60200681;Jungbauerweg;Wien;49000001;16.3454305;48.1551609
559;60201317;Kendlerstraße U;Wien;49000001;16.3080426;48.2037395
560;60200450;Dornbach;Wien;49000001;16.3079258;48.2261863
561;60200784;Liebknechtgasse;Wien;49000001;16.3066143;48.2228528
562;60201121;Sandleitengasse;Wien;49000001;16.3074677;48.2181664
563;60200840;Maroltingergasse;Wien;49000001;16.3063807;48.2138447
564;60201489;Rankgasse;Wien;49000001;16.3056531;48.2111929
565;60200597;Joachimsthalerplatz;Wien;49000001;16.3051141;48.2093371
566;60200445;Gutraterplatz;Wien;49000001;16.3088870;48.2077507
567;60200754;Laurentiusplatz;Wien;49000001;16.3079169;48.2019553
568;60201035;Hütteldorfer Straße U;Wien;49000001;16.3121479;48.1995782
569;60200909;Märzstraße;Wien;49000001;16.3119683;48.1968598
570;60201084;Reinlgasse;Wien;49000001;16.3114203;48.1935364
571;60201158;Linzer Straße;Wien;49000001;16.3147710;48.1927339
572;60201176;Schloss Schönbrunn;Wien;49000001;16.3134774;48.1882784
573;60200520;Hietzing U;Wien;49000001;16.3041260;48.1877753
574;60200520;Hietzing U;Wien;49000001;16.3036948;48.1879190
575;60201317;Kendlerstraße U;Wien;49000001;16.3080696;48.2042424
576;60201176;Schloss Schönbrunn;Wien;49000001;16.3127408;48.1880628
577;60201005;Penzinger Straße;Wien;49000001;16.3148608;48.1899073
578;60201158;Linzer Straße;Wien;49000001;16.3147890;48.1927998
579;60201084;Reinlgasse;Wien;49000001;16.3118874;48.1932489
580;60200909;Märzstraße;Wien;49000001;16.3120401;48.1963927
581;60201035;Hütteldorfer Straße U;Wien;49000001;16.3122018;48.1996321
582;60200754;Laurentiusplatz;Wien;49000001;16.3085906;48.2017577
583;60200445;Gutraterplatz;Wien;49000001;16.3092733;48.2074274
584;60200597;Joachimsthalerplatz;Wien;49000001;16.3049614;48.2086846
585;60201489;Rankgasse;Wien;49000001;16.3054824;48.2106960
586;60200840;Maroltingergasse;Wien;49000001;16.3065424;48.2131563
587;60201121;Sandleitengasse;Wien;49000001;16.3075755;48.2175260
588;60200784;Liebknechtgasse;Wien;49000001;16.3069107;48.2224757
590;60200363;Friedrich-Engels-Platz;Wien;49000001;16.3798450;48.2438435
591;60201705;Handelskai S U;Wien;49000001;16.3838874;48.2410496
592;60200023;Allerheiligengasse;Wien;49000001;16.3864027;48.2386744
593;60200280;Brigittenauer Brücke;Wien;49000001;16.3894120;48.2360717
594;60200279;Therese-Ammon-Park;Wien;49000001;16.3926549;48.2332714
595;60200547;Holubstraße;Wien;49000001;16.3946672;48.2316797
596;60201440;Walcherstraße;Wien;49000001;16.4012428;48.2260965
597;60201433;Vorgartenstraße U;Wien;49000001;16.4013776;48.2243610
598;60200523;Hillerstraße;Wien;49000001;16.4080251;48.2208837
600;;Elderschplatz;;;0;0
601;;Offenbachgasse;;;0;0
602;;Stella-Klein-Löw-Weg;;;0;0
603;;Meiereistraße;;;0;0
604;;Stadion;;;0;0
605;60201895;Marathonweg;Wien;49000001;16.4265843;48.2088402
606;;Praterbrücke;;;0;0
607;60201874;Stadlauer Brücke;Wien;49000001;16.4385049;48.2003087
608;60200011;Aignerstraße;Wien;49000001;16.3749941;48.2464278
609;60200781;Leystraße;Wien;49000001;16.3769165;48.2439990
610;60201874;Stadlauer Brücke;Wien;49000001;16.4389182;48.2002249
611;60201039;Praterbrücke;Wien;49000001;16.4346242;48.2032605
612;60201895;Marathonweg;Wien;49000001;16.4270874;48.2085469
613;;Stadion;;;0;0
614;60201894;Stadion U;Wien;49000001;16.4221736;48.2110552
615;60200733;Pensionistenwohnhaus Prater;Wien;49000001;16.4184815;48.2136472
616;60200974;Sturgasse;Wien;49000001;16.4149691;48.2160834
617;60200280;Brigittenauer Brücke;Wien;49000001;16.3890257;48.2365923
618;60200523;Hillerstraße;Wien;49000001;16.4075670;48.2213625
619;60201440;Walcherstraße;Wien;49000001;16.4013237;48.2261324
620;60200547;Holubstraße;Wien;49000001;16.3944695;48.2319550
621;60200279;Therese-Ammon-Park;Wien;49000001;16.3928975;48.2333432
622;60200280;Brigittenauer Brücke;Wien;49000001;16.3887922;48.2362033
623;60200023;Allerheiligengasse;Wien;49000001;16.3863847;48.2388898
624;60201705;Handelskai S U;Wien;49000001;16.3842377;48.2409060
625;60200363;Friedrich-Engels-Platz;Wien;49000001;16.3797192;48.2434546
626;60200781;Leystraße;Wien;49000001;16.3769075;48.2441845
627;60200011;Aignerstraße;Wien;49000001;16.3748952;48.2462304
628;60200188;Burggasse, Stadthalle U;Wien;49000001;16.3375074;48.2021289
629;;Griegstraße;;;0;0
631;60201578;Gadnergasse;Wien;49000001;16.4175742;48.1594815
633;60200229;Dietmayrgasse;Wien;49000001;16.3683465;48.2392607
634;60200692;Gürtelbrücke;Wien;49000001;16.3655348;48.2375735
635;60200405;Glatzgasse;Wien;49000001;16.3544406;48.2333492
636;60200943;Nordbrücke;Wien;49000001;16.3954846;48.2610580
637;60200050;Am Spitz;Wien;49000001;16.3976496;48.2583608
638;60200050;Am Spitz;Wien;49000001;16.3972813;48.2582173
639;60200943;Nordbrücke;Wien;49000001;16.3953768;48.2610222
640;60200950;Nußdorfer Straße U;Wien;49000001;16.3530662;48.2314823
641;60200786;Glatzgasse;Wien;49000001;16.3551503;48.2330261
642;60200692;Gürtelbrücke;Wien;49000001;16.3656606;48.2373880
643;60200229;Dietmayrgasse;Wien;49000001;16.3687597;48.2391650
645;60200752;Lassallestraße U;Wien;49000001;16.4027789;48.2232837
646;60200620;Jungstraße;Wien;49000001;16.4057075;48.2210513
647;60200620;Jungstraße;Wien;49000001;16.4057973;48.2211052
648;60200752;Lassallestraße;Wien;49000001;16.4022669;48.2238343
649;60201433;Vorgartenstraße U;Wien;49000001;16.4015303;48.2244447
650;60201002;Pensionsversicherungsanstalt;Wien;49000001;16.3974789;48.2292562
651;60201013;Pfenninggeldgasse;Wien;49000001;16.3145554;48.2068886
652;60201037;Possingergasse;Wien;49000001;16.3186877;48.2106781
653;60201190;Schuhmeierplatz;Wien;49000001;16.3190380;48.2118334
654;60200669;Familienplatz;Wien;49000001;16.3191188;48.2143535
656;60201490;Wilhelminenstraße;Wien;49000001;16.3196489;48.2165024
657;60200262;Albrechtskreithgasse;Wien;49000001;16.3206550;48.2194832
658;;Donaumarina;;;0;0
659;60200282;Donaumarina U;Wien;49000001;16.4307076;48.2060325
660;60201267;Alser Straße, Skodagasse;Wien;49000001;16.3487094;48.2149641
661;60200753;Laudongasse;Wien;49000001;16.3483590;48.2134018
662;60201559;Lederergasse;Wien;49000001;16.3487273;48.2099896
663;60201340;Strozzigasse;Wien;49000001;16.3492034;48.2067030
664;60200920;Neubaugasse / Burggasse;Wien;49000001;16.3489249;48.2040029
665;60201088;Siebensterngasse;Wien;49000001;16.3490238;48.2014044
666;60200056;Neubaugasse U;Wien;49000001;16.3508024;48.1980873
667;60200424;Griegstraße;Wien;49000001;16.3753713;48.2493710
668;60200662;Haus des Meeres;Wien;49000001;16.3540004;48.1973388
669;60201018;Pilgramgasse U;Wien;49000001;16.3545035;48.1928956
670;60200829;Margaretenplatz, Schönbrunner Straße;Wien;49000001;16.3567403;48.1918956
671;60201529;Ziegelofengasse;Wien;49000001;16.3601539;48.1919015
672;60200768;Leibenfrostgasse;Wien;49000001;16.3623278;48.1899552
673;60200604;Johann-Strauß-Gasse;Wien;49000001;16.3655707;48.1897995
674;60201066;Rainergasse;Wien;49000001;16.3679423;48.1885718
675;60200120;Belvederegasse;Wien;49000001;16.3716793;48.1899972
676;60201019;Kolschitzkygasse;Wien;49000001;16.3730627;48.1879669
677;60200341;Forsthausgasse;Wien;49000001;16.3750839;48.2453211
678;60200244;Dr.-Adolf-Schärf-Heim;Wien;49000001;16.3707360;48.2457638
679;60200491;Bahnhof Heiligenstadt S U;Wien;49000001;16.3643131;48.2483002
680;60200244;Dr.-Adolf-Schärf-Heim;Wien;49000001;16.3692359;48.2451237
681;60200341;Forsthausgasse;Wien;49000001;16.3749761;48.2452015
682;60200293;Esterhazygasse;Wien;49000001;16.3527248;48.1948298
683;60201677;Edmund-Reim-Gasse;Wien;49000001;16.3140613;48.1625494
684;60201678;Rothenburgstraße;Wien;49000001;16.3189931;48.1631726
685;60200511;Hetzendorf S;Wien;49000001;16.3145554;48.1658329
686;60201852;Eckartsaugasse;Wien;49000001;16.3159208;48.1666418
687;;Pilgramgasse U;;;0;0
688;60200056;Neubaugasse U;Wien;49000001;16.3498682;48.1985064
689;60200616;Leibnizgasse;Wien;49000001;16.3753085;48.1707398
690;60201346;Südbahnhof S;Wien;49000001;16.3814170;48.1878891
691;60200886;Mommsengasse;Wien;49000001;16.3788029;48.1885778
692;60200079;Argentinierstraße;Wien;49000001;16.3769165;48.1885898
693;60201019;Kolschitzkygasse;Wien;49000001;16.3727573;48.1880867
694;60201066;Rainergasse;Wien;49000001;16.3688675;48.1879849
695;60200604;Johann-Strauß-Gasse;Wien;49000001;16.3660738;48.1905302
696;60200768;Leibenfrostgasse;Wien;49000001;16.3636124;48.1899493
697;60201529;Ziegelofengasse;Wien;49000001;16.3608546;48.1924166
698;60200829;Margaretenplatz, Schönbrunner Straße;Wien;49000001;16.3567942;48.1919794
699;60201018;Pilgramgasse U;Wien;49000001;16.3552311;48.1927519
700;60200084;Arsenal;Wien;49000001;16.3841209;48.1836906
701;60201872;Inzersdorfer Straße / Bernhardtstalgasse;Wien;49000001;16.3608546;48.1731361
702;;Neubaugasse U;;;0;0
703;60200678;Kirchengasse;Wien;49000001;16.3528686;48.1996740
704;60201237;Siebensterngasse;Wien;49000001;16.3517367;48.2024462
705;60200664;Kellermanngasse;Wien;49000001;16.3515750;48.2054398
706;60201017;Piaristengasse;Wien;49000001;16.3513773;48.2065473
707;60201375;Theater in der Josefstadt;Wien;49000001;16.3506856;48.2092713
708;60200753;Laudongasse;Wien;49000001;16.3495717;48.2130127
709;60200127;Fernkorngasse;Wien;49000001;16.3635855;48.1741066
710;60201403;Unfallkrankenhaus Meidling;Wien;49000001;16.3449724;48.1735914
711;60200344;Klinik Favoriten;Wien;49000001;16.3492394;48.1749393
712;60200225;Davidgasse;Wien;49000001;16.3569559;48.1751310
713;60200117;Belgradplatz;Wien;49000001;16.3585190;48.1740347
714;60200510;Herzgasse;Wien;49000001;16.3656965;48.1723992
715;60200086;Arthaberplatz;Wien;49000001;16.3726225;48.1712909
716;;Reumannplatz;;;0;0
717;60200086;Arthaberplatz;Wien;49000001;16.3721105;48.1727886
718;60200510;Herzgasse;Wien;49000001;16.3661097;48.1724292
719;60200117;Belgradplatz;Wien;49000001;16.3604773;48.1743163
720;60200225;Davidgasse;Wien;49000001;16.3565606;48.1754245
721;60200344;Klinik Favoriten;Wien;49000001;16.3485117;48.1749752
722;60200142;Bischoffgasse;Wien;49000001;16.3221821;48.1834091
723;60201211;Schönbrunn U;Wien;49000001;16.3200351;48.1847927
724;60201211;Schönbrunn U;Wien;49000001;16.3199273;48.1862241
725;60201176;Schloss Schönbrunn;Wien;49000001;16.3139266;48.1870506
726;60201488;Wilhelm-Kreß-Platz;Wien;49000001;16.4269077;48.1605002
727;60201045;Pretschgasse;Wien;49000001;16.4244104;48.1581032
728;60200484;Geiselbergstraße S;Wien;49000001;16.4066148;48.1743882
729;;Südtiroler Platz S U;;;0;0
730;;Südbahnhof S;;;0;0
731;60200042;Am Kanal;Wien;49000001;16.4103158;48.1694996
732;60200798;Lilienthalgasse;Wien;49000001;16.3930143;48.1794379
733;60200435;Gräßlplatz;Wien;49000001;16.3972813;48.1768442
734;60200879;Mitterfeldgasse;Wien;49000001;16.4152206;48.1652038
735;60200479;Hasenleitengasse;Wien;49000001;16.4177179;48.1617285
736;;Schemmerlstraße;;;0;0
737;60200879;Mitterfeldgasse;Wien;49000001;16.4152835;48.1652338
738;60200042;Am Kanal;Wien;49000001;16.4096600;48.1704222
739;60200484;Geiselbergstraße S;Wien;49000001;16.4061297;48.1747596
740;60200798;Lilienthalgasse;Wien;49000001;16.3913703;48.1784855
742;60200563;Hüttenbrennergasse;Wien;49000001;16.3948738;48.1761374
743;60200043;Am Kanal, Hasenleitengasse;Wien;49000001;16.4184186;48.1635201
744;60200377;Gattergasse;Wien;49000001;16.4223263;48.1609915
745;60201045;Pretschgasse;Wien;49000001;16.4243565;48.1580433
746;60201488;Wilhelm-Kreß-Platz;Wien;49000001;16.4270155;48.1604642
748;60200666;Keplerplatz U;Wien;49000001;16.3760451;48.1781681
749;60201154;Scalagasse;Wien;49000001;16.3574949;48.1822172
750;60200377;Gattergasse;Wien;49000001;16.4225598;48.1606859
751;60201018;Pilgramgasse U;Wien;49000001;16.3539106;48.1927699
752;60200043;Am Kanal, Hasenleitengasse;Wien;49000001;16.4182210;48.1635501
753;60201085;Reinprechtsdorfer Brücke;Wien;49000001;16.3516828;48.1884580
754;60201086;Reinprechtsdorfer Straße / Arbeitergasse;Wien;49000001;16.3532818;48.1862960
755;60200306;Fendigasse;Wien;49000001;16.3555365;48.1840800
756;60200849;Matzleinsdorfer Platz S;Wien;49000001;16.3591657;48.1805161
757;60200296;Evangelischer Friedhof;Wien;49000001;16.3601808;48.1797973
758;60200307;Sonnleithnergasse;Wien;49000001;16.3625793;48.1789707
759;60200286;Erlachplatz;Wien;49000001;16.3686879;48.1785754
760;60201474;Wielandplatz;Wien;49000001;16.3803480;48.1775451
761;60200136;Laxenburger Straße / Gudrunstraße;Wien;49000001;16.3720655;48.1784017
762;60200666;Keplerplatz U;Wien;49000001;16.3760181;48.1780542
763;60201154;Scalagasse;Wien;49000001;16.3573601;48.1824867
764;60201095;Reumannplatz U;Wien;49000001;16.3788658;48.1754784
765;60200136;Laxenburger Straße / Gudrunstraße;Wien;49000001;16.3721464;48.1784975
